data_id,student_ref,student_weakness,ques1_ref,ques1_time_taken,ques1_correctness,ques1_previous_weaknesses,ques1_possible_weaknesses,ques2_ref,ques2_time_taken,ques2_correctness,ques2_previous_weaknesses,ques2_possible_weaknesses,ques3_ref,ques3_time_taken,ques3_correctness,ques3_previous_weaknesses,ques3_possible_weaknesses,ques4_ref,ques4_time_taken,ques4_correctness,ques4_previous_weaknesses,ques4_possible_weaknesses,ques5_ref,ques5_time_taken,ques5_correctness,ques5_previous_weaknesses,ques5_possible_weaknesses,ques6_ref,ques6_time_taken,ques6_correctness,ques6_previous_weaknesses,ques6_possible_weaknesses,ques7_ref,ques7_time_taken,ques7_correctness,ques7_previous_weaknesses,ques7_possible_weaknesses,ques8_ref,ques8_time_taken,ques8_correctness,ques8_previous_weaknesses,ques8_possible_weaknesses,ques9_ref,ques9_time_taken,ques9_correctness,ques9_previous_weaknesses,ques9_possible_weaknesses,ques10_ref,ques10_time_taken,ques10_correctness,ques10_previous_weaknesses,ques10_possible_weaknesses
Student_10_0,Student_10,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_05', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_03_04', '001_01_06', '001_02_08']",2,37643,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,105835,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,63101,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,4550,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,73594,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05']",[],7,101007,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,61086,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_03_05']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,60981,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,31353,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,93344,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_11_0,Student_11,[],2,52587,True,[],[],14,86759,True,[],[],12,87702,True,[],[],15,89850,True,[],[],4,118760,True,[],[],7,57617,True,[],[],5,97947,True,[],[],8,22789,True,[],[],1,104908,True,[],[],10,67796,True,[],[]
Student_12_0,Student_12,"['001_03_05', '001_01_02', '001_02_02', '001_03_06', '001_02_04', '001_02_05', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_03_04', '001_01_06', '001_02_03']",2,28866,True,[],[],14,77738,True,[],[],12,63202,False,[],"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,89914,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,34571,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,29577,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03']",[],5,41570,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,90934,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,91952,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_04', '001_02_05', '001_03_01', '001_03_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,107878,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_04', '001_02_05', '001_03_01', '001_03_05', '001_01_06']",[]
Student_13_0,Student_13,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06', '001_02_08', '001_02_03']",2,74256,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,31017,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,89325,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,32218,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,94125,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,5274,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,44050,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']",[],8,56818,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,66118,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_02_05', '001_03_04']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,111585,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_02_05', '001_03_04']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_14_0,Student_14,"['001_02_04', '001_02_09', '001_01_07', '001_01_04', '001_02_03']",2,107976,True,[],[],14,30452,True,[],[],12,88118,True,[],[],15,96964,True,[],[],4,19084,False,[],"['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,58261,True,"['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",[],5,87640,True,"['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",[],8,70588,True,"['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",[],1,86984,True,"['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",[],10,55027,True,"['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",[]
Student_15_0,Student_15,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_02_08', '001_02_03']",2,62761,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,51634,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,9344,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,110473,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,55095,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,23267,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,49576,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']",[],8,80356,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']",[],1,48101,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,22333,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_16_0,Student_16,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_05', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_03_04', '001_01_06', '001_02_08', '001_02_03']",2,46781,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,93533,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,102181,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,106915,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,23050,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,32086,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,31676,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,113950,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,85980,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,24816,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_17_0,Student_17,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06', '001_02_08', '001_02_03']",2,108409,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,52911,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,111661,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']",[],15,105960,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,60029,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,25948,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_01_05', '001_02_03', '001_02_09']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,111994,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_01_05', '001_02_03', '001_02_09', '001_03_05']",[],8,46028,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_01_05', '001_02_03', '001_02_09', '001_03_05']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,65448,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_01_05', '001_02_03', '001_02_09', '001_03_05', '001_02_05', '001_03_04']",[],10,22998,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_01_05', '001_02_03', '001_02_09', '001_03_05', '001_02_05', '001_03_04']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_18_0,Student_18,"['001_03_05', '001_02_07', '001_03_01', '001_03_06', '001_02_04', '001_02_05', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_03_04', '001_01_06', '001_02_08', '001_02_03']",2,116278,True,[],[],14,11152,False,[],"['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,50934,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,57227,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']",[],4,117956,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,81257,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_03', '001_02_04']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,115913,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_03', '001_02_04', '001_03_05', '001_01_06']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,19398,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_03', '001_02_04', '001_03_05', '001_01_06', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,12508,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_03', '001_02_04', '001_03_05', '001_01_06', '001_03_04', '001_02_05', '001_03_01']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,110605,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_03', '001_02_04', '001_03_05', '001_01_06', '001_03_04', '001_02_05', '001_03_01', '001_01_05']",[]
Student_19_0,Student_19,"['001_03_05', '001_03_04', '001_03_06', '001_02_09', '001_01_07', '001_01_04', '001_02_05', '001_01_06']",2,36840,True,[],[],14,99406,True,[],[],12,32930,False,[],"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,42620,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",[],4,40673,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",[],7,86734,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,103145,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06']",[],8,98214,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,20015,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06', '001_02_05', '001_03_04']",[],10,95845,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_03_05', '001_01_06', '001_02_05', '001_03_04']",[]
Student_20_0,Student_20,"['001_03_05', '001_03_02', '001_01_03', '001_02_07', '001_03_01', '001_03_06', '001_02_05', '001_02_09', '001_01_07', '001_01_04', '001_03_04', '001_02_08']",2,30018,True,[],[],14,42898,False,[],"['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,106177,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,90708,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']",[],4,90223,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']",[],7,93565,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']",[],5,72091,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,54565,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,26057,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_03_04', '001_02_05', '001_03_01', '001_03_05']",[],10,35891,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_03_04', '001_02_05', '001_03_01', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_21_0,Student_21,"['001_03_05', '001_03_04', '001_03_02', '001_01_03', '001_02_07', '001_03_01', '001_01_07', '001_02_05']",2,23608,True,[],[],14,116801,True,[],[],12,36295,True,[],[],15,104149,True,[],[],4,109476,True,[],[],7,83418,True,[],[],5,46609,False,[],"['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,78637,False,"['001_03_04', '001_02_05', '001_03_01', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,117493,True,"['001_03_04', '001_02_05', '001_03_01', '001_01_07', '001_03_05']",[],10,53414,False,"['001_03_04', '001_02_05', '001_03_01', '001_01_07', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_22_0,Student_22,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_05', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_03_04', '001_01_06', '001_02_03']",2,116000,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,96100,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",[],12,23924,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,103147,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,46187,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,40928,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_05', '001_02_03']",[],5,38549,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_05', '001_02_03']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,64001,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_05', '001_02_03', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,118596,True,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_05', '001_02_03', '001_03_04', '001_02_05', '001_03_01', '001_03_05']",[],10,104810,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_05', '001_02_03', '001_03_04', '001_02_05', '001_03_01', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_23_0,Student_23,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_02_08', '001_02_03']",2,69031,True,[],[],14,90438,False,[],"['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,91965,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,42061,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,61651,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_02', '001_02_04', '001_01_02', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,75217,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,10516,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_05', '001_01_06']",[],8,36629,True,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_05', '001_01_06']",[],1,59464,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_05', '001_01_06']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,62126,False,"['001_02_07', '001_01_04', '001_02_08', '001_01_07', '001_03_06', '001_02_09', '001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_02_03', '001_03_05', '001_01_06']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
Student_24_0,Student_24,"['001_03_05', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_05', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_03_04', '001_01_06', '001_02_08', '001_02_03']",2,103398,False,[],"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",14,48170,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']","['001_02_07', '001_01_04', '001_02_08', '001_01_07']",12,26192,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",15,95185,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",4,96309,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",7,14939,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",5,42906,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05']","['001_03_04', '001_02_05', '001_03_01', '001_01_07']",8,16695,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",1,82155,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",10,27347,False,"['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07', '001_02_07', '001_01_04', '001_02_08', '001_03_06', '001_02_09', '001_01_05', '001_02_03', '001_03_05', '001_03_04', '001_02_05', '001_03_01']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']"
